2.344600000000000000e+04,5.560000000000000000e+02,2.040000000000000000e+02,3.710000000000000000e+02,1.550000000000000000e+02
1.232000000000000000e+03,1.948500000000000000e+04,4.060000000000000000e+02,2.720000000000000000e+02,5.600000000000000000e+01
4.180000000000000000e+02,1.885000000000000000e+03,7.340000000000000000e+02,1.079000000000000000e+03,9.330000000000000000e+02
7.630000000000000000e+02,8.230000000000000000e+02,7.820000000000000000e+02,8.185000000000000000e+03,3.799000000000000000e+03
3.680000000000000000e+02,1.130000000000000000e+02,1.640000000000000000e+02,1.857000000000000000e+03,1.660500000000000000e+04
