Mean absolute node diff, 2.3856668729256905
Mean absolute bond diff, 2.6402655116161333
Mean Hausdorff distance, 2.017807356658222
Mean matching distance, 0.19091042533678246
Average missing atoms, 4.224535797807895
Average extra atoms, 2.044940970950382
Total samples, 35554
Total nodes, 234874
Average graph size, 6.606120267761715
Largest graph size, 34
