Ref class,4,8,12,16,20,24,28,32,36
No edge,0.9902363823227133,0.9930827619980411,0.9901131967330563,0.9928359683794467,0.9950694915859802,0.9946051319249252,0.9937489247003498,0.9941643323996265,0.9944633730834753
Edge,0.9299905392620624,0.9172259507829977,0.9812072892938497,0.9886895475819033,0.990811925745359,0.9922202274087373,0.9897288414133114,0.9860205032618826,0.9962121212121212
