Ref class,4,8,12,16,20,24,28,32,36
0,0.9560753954897341,0.9304420699769537,0.8423674186932317,0.83991088478676,0.8355650776647028,0.8337428337428338,0.7250341997264022,0.6955017301038062,0.7894736842105263
1,0.7371007371007371,0.6949860724233984,0.8163562281722934,0.8622228834994793,0.870313189236877,0.8829080740999651,0.8777581641659311,0.9268041237113402,0.9826839826839827
2,0.2577854671280277,0.34579439252336447,0.3427230046948357,0.2850877192982456,0.38235294117647056,0.36,0.4594594594594595,0.36363636363636365,0.0
3,0.6264150943396226,0.7313036371066612,0.6958466453674121,0.7094339622641509,0.7307692307692307,0.7137254901960784,0.6319444444444444,0.5526315789473685,0.25
4,0.8584644730567478,0.6885735623599701,0.6729641693811075,0.7333984375,0.6275659824046921,0.64,0.45454545454545453,0.0,nan
