1.222100000000000000e+04,3.590000000000000000e+02,4.700000000000000000e+01,8.700000000000000000e+01,7.800000000000000000e+01
4.830000000000000000e+02,5.214000000000000000e+03,1.450000000000000000e+02,6.600000000000000000e+01,2.400000000000000000e+01
1.820000000000000000e+02,6.870000000000000000e+02,3.180000000000000000e+02,2.420000000000000000e+02,1.440000000000000000e+02
4.080000000000000000e+02,3.740000000000000000e+02,2.920000000000000000e+02,1.727000000000000000e+03,6.130000000000000000e+02
3.300000000000000000e+02,7.900000000000000000e+01,3.400000000000000000e+01,3.930000000000000000e+02,4.268000000000000000e+03
